2020-06-23 11:20:16  Starting OpenEthereum/v3.0.1-stable-8ca8089e9b-20200601/x86_64-unknown-linux-gnu/rustc1.43.1
2020-06-23 11:20:16  Keys path /home/user/.local/share/io.parity.ethereum/keys/goerli
2020-06-23 11:20:16  DB path /home/user/.local/share/io.parity.ethereum/chains/goerli/db/b1d518969eab529d
2020-06-23 11:20:16  State DB configuration: fast
2020-06-23 11:20:16  Operating mode: active
2020-06-23 11:20:16  Configured for Görli Testnet using Clique engine
2020-06-23 11:20:16  Updater is deprecated and may be removed in a future release. Please see #11696 for details:
https://github.com/openethereum/openethereum/issues/11696
2020-06-23 11:20:21  Public node URL: enode://8c5c4dec9a0728c7058d3c29698bae888adc244e443cebc21f3d708a20751511acbf98a52b5e5ea472f8715c658913e8084123461fd187a4980a0600420b0791@10.67.38.7:30303
2020-06-23 11:20:46     0/25 peers   920 bytes chain   91 KiB db  0 bytes queue 752 bytes sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:34:48  Imported #2925019 0x1ed8…b644 (2 txs, 0.17 Mgas, 8 ms, 1.65 KiB)
2020-06-23 18:34:53    32/50 peers      2 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:35:01  Imported #2925020 0x8565…e52a (1 txs, 0.16 Mgas, 8 ms, 1.49 KiB)
2020-06-23 18:35:04  Imported #2925020 0x5622…0efa (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:35:16  Imported #2925021 0x1b48…7872 (1 txs, 0.28 Mgas, 11 ms, 2.71 KiB)
2020-06-23 18:35:20  Imported #2925021 0xcdff…72e2 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:35:23    32/50 peers      2 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:35:31  Imported #2925022 0x1d6d…ee80 (6 txs, 4.33 Mgas, 111 ms, 5.73 KiB)
2020-06-23 18:35:35  Imported #2925022 0xb5de…74b4 (4 txs, 3.47 Mgas, 57 ms, 4.41 KiB)
2020-06-23 18:35:47  Reorg to #2925023 0x76d5…d778 (0x1d6d…ee80 #2925021 0x1b48…7872 0xd267…6893)
2020-06-23 18:35:47  Imported #2925023 0x76d5…d778 (7 txs, 7.75 Mgas, 226 ms, 12.86 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:35:49  Reorg to #2925023 0x95c8…f621 (0x76d5…d778 0xd267…6893 #2925021 0x1b48…7872 0x1d6d…ee80)
2020-06-23 18:35:49  Imported #2925023 0x95c8…f621 (1 txs, 0.36 Mgas, 23 ms, 1.55 KiB)
2020-06-23 18:35:53    32/50 peers      2 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:36:01  Imported #2925024 0x474b…aef8 (3 txs, 3.87 Mgas, 104 ms, 8.45 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:36:16  Imported #2925025 0x8524…5d20 (1 txs, 0.44 Mgas, 29 ms, 1.40 KiB)
2020-06-23 18:36:23    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:36:31  Imported #2925026 0x45dd…7754 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:36:33  Imported #2925026 0xad99…c2dd (1 txs, 0.02 Mgas, 28 ms, 0.71 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:36:46  Imported #2925027 0x73d2…0d45 (4 txs, 0.75 Mgas, 21 ms, 2.69 KiB)
2020-06-23 18:36:53    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:37:01  Imported #2925028 0x7db8…288e (1 txs, 0.44 Mgas, 26 ms, 1.40 KiB) + another 2 block(s) containing 3 tx(s)
2020-06-23 18:37:03  Imported #2925028 0x3958…4543 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:37:16  Imported #2925029 0x004f…929f (1 txs, 0.19 Mgas, 4 ms, 1.12 KiB)
2020-06-23 18:37:19  Imported #2925029 0x9c0d…0e43 (1 txs, 0.19 Mgas, 8 ms, 1.12 KiB)
2020-06-23 18:37:23    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:37:31  Imported #2925030 0x2dbc…41a7 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:37:34  Imported #2925030 0x475f…7080 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:37:47  Imported #2925031 0xb907…4fbc (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:37:48  Reorg to #2925031 0x97a5…6a5a (0xb907…4fbc #2925030 0x2dbc…41a7 )
2020-06-23 18:37:48  Imported #2925031 0x97a5…6a5a (0 txs, 0.00 Mgas, 2 ms, 0.59 KiB)
2020-06-23 18:37:53    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:38:01  Imported #2925032 0xc210…8189 (3 txs, 0.58 Mgas, 30 ms, 1.98 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:38:04  Imported #2925032 0x4c0a…0d34 (2 txs, 0.50 Mgas, 31 ms, 1.78 KiB)
2020-06-23 18:38:16  Imported #2925033 0x1b72…4208 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:38:23    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:38:31  Imported #2925034 0x2e55…0a72 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:38:46  Imported #2925035 0x9485…74c8 (1 txs, 0.46 Mgas, 23 ms, 1.40 KiB)
2020-06-23 18:38:53    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:39:01  Imported #2925036 0xdce8…11cf (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:39:05  Imported #2925036 0x7881…82a1 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:39:16  Reorg to #2925037 0x2cf0…2894 (0xdce8…11cf #2925035 0x9485…74c8 0x7881…82a1)
2020-06-23 18:39:16  Imported #2925037 0x2cf0…2894 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:39:19  Imported #2925037 0xabaf…57cb (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:39:23    32/50 peers      3 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:39:31  Imported #2925038 0x8034…0ee8 (2 txs, 0.73 Mgas, 41 ms, 2.03 KiB)
2020-06-23 18:39:46  Reorg to #2925039 0xe8c0…e656 (0x8034…0ee8 #2925037 0x2cf0…2894 0x2935…62e3)
2020-06-23 18:39:46  Imported #2925039 0xe8c0…e656 (1 txs, 0.44 Mgas, 28 ms, 1.40 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:39:53    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:40:01  Imported #2925040 0x52dc…4198 (1 txs, 0.12 Mgas, 5 ms, 1.21 KiB)
2020-06-23 18:40:16  Imported #2925041 0x139a…8753 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:40:20  Imported #2925041 0x170c…7628 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:40:23    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:40:31  Imported #2925042 0xc885…2ba4 (6 txs, 2.17 Mgas, 66 ms, 2.24 KiB)
2020-06-23 18:40:33  Imported #2925042 0xf7f8…3ba5 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:40:46  Imported #2925043 0x50f0…94fd (1 txs, 0.72 Mgas, 37 ms, 1.78 KiB)
2020-06-23 18:40:49  Imported #2925043 0x39b6…6fee (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:40:53    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:41:01  Imported #2925044 0x2c2f…dc78 (1 txs, 3.77 Mgas, 66 ms, 8.15 KiB)
2020-06-23 18:41:04  Imported #2925044 0x9d19…cb75 (1 txs, 3.77 Mgas, 126 ms, 8.15 KiB)
2020-06-23 18:41:16  Reorg to #2925045 0xd6b3…2d67 (0x2c2f…dc78 #2925043 0x50f0…94fd 0x9d19…cb75)
2020-06-23 18:41:16  Imported #2925045 0xd6b3…2d67 (1 txs, 0.44 Mgas, 24 ms, 1.40 KiB)
2020-06-23 18:41:20  Imported #2925045 0xa0b6…0c10 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:41:23    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:41:31  Imported #2925046 0x5cda…85c5 (2 txs, 0.16 Mgas, 8 ms, 2.03 KiB)
2020-06-23 18:41:47  Imported #2925047 0x7d07…649b (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:41:53    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:42:02  Imported #2925048 0x1ee0…0e90 (1 txs, 0.44 Mgas, 21 ms, 1.40 KiB)
2020-06-23 18:42:18  Imported #2925049 0x1a94…4de7 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:42:19  Imported #2925049 0xa274…3dba (0 txs, 0.00 Mgas, 2 ms, 0.59 KiB)
2020-06-23 18:42:23    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:42:31  Imported #2925050 0x9b6b…300d (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:42:35  Imported #2925050 0x8c84…2128 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:42:46  Reorg to #2925051 0x209e…8303 (0x9b6b…300d #2925049 0x1a94…4de7 0x8c84…2128)
2020-06-23 18:42:46  Imported #2925051 0x209e…8303 (1 txs, 0.44 Mgas, 23 ms, 1.40 KiB)
2020-06-23 18:42:48  Imported #2925051 0xe073…23ad (1 txs, 0.44 Mgas, 26 ms, 1.40 KiB)
2020-06-23 18:42:53    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:43:01  Imported #2925052 0xba67…488f (5 txs, 1.99 Mgas, 54 ms, 5.52 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:43:16  Imported #2925053 0x8d8f…2cbb (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB) + another 1 block(s) containing 5 tx(s)
2020-06-23 18:43:23    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:43:31  Imported #2925054 0xfdbf…8667 (2 txs, 0.48 Mgas, 23 ms, 1.50 KiB)
2020-06-23 18:43:47  Imported #2925055 0x29df…e7ee (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:43:48  Reorg to #2925055 0x5f5c…c06a (0x29df…e7ee #2925054 0xfdbf…8667 )
2020-06-23 18:43:48  Imported #2925055 0x5f5c…c06a (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:43:53    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:44:01  Imported #2925056 0x80d1…78f5 (3 txs, 0.14 Mgas, 3 ms, 1.14 KiB)
2020-06-23 18:44:04  Imported #2925056 0x1604…8f8e (3 txs, 0.14 Mgas, 3 ms, 1.14 KiB)
2020-06-23 18:44:16  Imported #2925057 0x97d8…ce3e (2 txs, 0.48 Mgas, 26 ms, 1.60 KiB)
2020-06-23 18:44:23    32/50 peers      4 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:44:31  Reorg to #2925058 0x0109…aa55 (0x97d8…ce3e #2925056 0x80d1…78f5 0x3974…60dd)
2020-06-23 18:44:31  Imported #2925058 0x0109…aa55 (1 txs, 0.03 Mgas, 3 ms, 0.80 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:44:32  Reorg to #2925058 0xbc4d…dd3a (0x0109…aa55 0x3974…60dd #2925056 0x80d1…78f5 0x97d8…ce3e)
2020-06-23 18:44:47  Imported #2925059 0xa25f…78eb (1 txs, 0.30 Mgas, 11 ms, 0.99 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:44:48  Imported #2925059 0xffae…01c0 (1 txs, 0.30 Mgas, 10 ms, 0.99 KiB)
2020-06-23 18:44:53    32/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:45:01  Imported #2925060 0x08d9…fa1f (1 txs, 0.44 Mgas, 25 ms, 1.40 KiB)
2020-06-23 18:45:06  Imported #2925060 0xcd4d…1027 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:45:16  Imported #2925061 0x614d…2007 (1 txs, 0.05 Mgas, 3 ms, 0.77 KiB)
2020-06-23 18:45:20  Imported #2925061 0x8271…49a8 (1 txs, 0.05 Mgas, 1 ms, 0.77 KiB)
2020-06-23 18:45:23    32/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:45:31  Reorg to #2925062 0xe1ef…3b22 (0x614d…2007 #2925060 0x08d9…fa1f 0x8271…49a8)
2020-06-23 18:45:31  Imported #2925062 0xe1ef…3b22 (5 txs, 3.62 Mgas, 91 ms, 4.58 KiB)
2020-06-23 18:45:35  Imported #2925062 0x2625…b067 (4 txs, 3.54 Mgas, 54 ms, 4.41 KiB)
2020-06-23 18:45:47  Imported #2925063 0x8e03…9fde (5 txs, 4.32 Mgas, 160 ms, 9.35 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:45:53    32/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:46:01  Imported #2925064 0x3544…577b (4 txs, 0.44 Mgas, 12 ms, 1.90 KiB) + another 1 block(s) containing 6 tx(s)
2020-06-23 18:46:16  Imported #2925065 0x8943…1997 (1 txs, 0.30 Mgas, 8 ms, 0.99 KiB)
2020-06-23 18:46:18  Imported #2925065 0x4a5c…3185 (1 txs, 0.30 Mgas, 11 ms, 0.99 KiB)
2020-06-23 18:46:23    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:46:32  Imported #2925066 0x5ca9…64e9 (2 txs, 0.21 Mgas, 4 ms, 1.38 KiB)
2020-06-23 18:46:34  Imported #2925066 0x50ca…c060 (2 txs, 0.21 Mgas, 6 ms, 1.38 KiB)
2020-06-23 18:46:46  Imported #2925067 0x6a1f…acbe (4 txs, 1.17 Mgas, 40 ms, 3.38 KiB)
2020-06-23 18:46:49  Imported #2925067 0x65a5…072f (3 txs, 1.10 Mgas, 43 ms, 2.55 KiB)
2020-06-23 18:46:53    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:47:02  Imported #2925068 0xfa46…9d8b (1 txs, 0.09 Mgas, 4 ms, 0.77 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:47:03  Imported #2925068 0xc929…fb2e (1 txs, 0.09 Mgas, 7 ms, 0.77 KiB)
2020-06-23 18:47:16  Imported #2925069 0xc442…5ec5 (2 txs, 0.10 Mgas, 2 ms, 0.91 KiB)
2020-06-23 18:47:18  Imported #2925069 0x81c3…e018 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:47:23    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:47:32  Imported #2925070 0xcdfc…d63d (1 txs, 0.44 Mgas, 30 ms, 1.40 KiB)
2020-06-23 18:47:35  Imported #2925070 0x0438…f8f7 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:47:46  Imported #2925071 0x64bb…ce03 (0 txs, 0.00 Mgas, 2 ms, 0.59 KiB)
2020-06-23 18:47:48  Reorg to #2925071 0xbed9…60cf (0x64bb…ce03 #2925070 0xcdfc…d63d )
2020-06-23 18:47:48  Imported #2925071 0xbed9…60cf (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:47:53    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:48:01  Reorg to #2925072 0xd511…e4de (0xbed9…60cf #2925070 0xcdfc…d63d 0x1528…a4a4)
2020-06-23 18:48:01  Imported #2925072 0xd511…e4de (1 txs, 0.07 Mgas, 5 ms, 1.42 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:48:02  Imported #2925072 0x67fd…1947 (1 txs, 0.02 Mgas, 3 ms, 0.71 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:48:04  Imported #2925072 0xda15…7c94 (1 txs, 0.02 Mgas, 1 ms, 0.71 KiB)
2020-06-23 18:48:16  Imported #2925073 0xb268…4997 (1 txs, 0.46 Mgas, 25 ms, 1.40 KiB)
2020-06-23 18:48:23    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:48:31  Imported #2925074 0x87c2…c3d2 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:48:47  Imported #2925075 0x90fb…eef9 (1 txs, 0.07 Mgas, 4 ms, 1.42 KiB)
2020-06-23 18:48:53    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:49:02  Imported #2925076 0x1f05…0185 (1 txs, 0.44 Mgas, 32 ms, 1.40 KiB)
2020-06-23 18:49:05  Imported #2925076 0xcb43…9f53 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:49:16  Imported #2925077 0xcb28…012c (1 txs, 0.05 Mgas, 2 ms, 0.77 KiB)
2020-06-23 18:49:20  Imported #2925077 0xbea5…a504 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:49:23    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:49:31  Imported #2925078 0x91bc…633b (1 txs, 0.29 Mgas, 5 ms, 1.24 KiB)
2020-06-23 18:49:35  Imported #2925078 0x3f7c…9b5a (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:49:48  Imported #2925079 0x1421…9304 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:49:48  Reorg to #2925079 0x57e0…63b3 (0x1421…9304 #2925078 0x91bc…633b )
2020-06-23 18:49:53    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:50:02  Imported #2925080 0xac7c…b43e (2 txs, 0.51 Mgas, 25 ms, 2.22 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:50:05  Imported #2925080 0x85df…f480 (2 txs, 0.51 Mgas, 27 ms, 2.22 KiB)
2020-06-23 18:50:16  Imported #2925081 0xf19b…060a (2 txs, 0.32 Mgas, 10 ms, 1.10 KiB)
2020-06-23 18:50:23    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:50:32  Imported #2925082 0x49d6…569e (5 txs, 1.73 Mgas, 36 ms, 1.44 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:50:46  Imported #2925083 0x76d8…dd60 (1 txs, 0.44 Mgas, 26 ms, 1.40 KiB)
2020-06-23 18:50:48  Imported #2925083 0x5377…5f36 (1 txs, 0.44 Mgas, 29 ms, 1.40 KiB)
2020-06-23 18:50:58    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:51:01  Imported #2925084 0xd731…265e (1 txs, 0.05 Mgas, 2 ms, 0.77 KiB)
2020-06-23 18:51:06  Imported #2925084 0x065f…40b9 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:51:17  Imported #2925085 0x19d0…da51 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB)
2020-06-23 18:51:19  Imported #2925085 0xbff6…e042 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:51:28    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:51:31  Reorg to #2925086 0x8804…b892 (0x19d0…da51 #2925084 0xd731…265e 0xbff6…e042)
2020-06-23 18:51:31  Imported #2925086 0x8804…b892 (3 txs, 0.61 Mgas, 23 ms, 2.15 KiB)
2020-06-23 18:51:36  Imported #2925086 0x3306…71bd (1 txs, 0.05 Mgas, 3 ms, 0.77 KiB)
2020-06-23 18:51:46  Imported #2925087 0x78a9…6230 (2 txs, 0.13 Mgas, 5 ms, 1.81 KiB)
2020-06-23 18:51:58    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:52:01  Reorg to #2925088 0x8711…ce74 (0x78a9…6230 #2925086 0x8804…b892 0xf7aa…cfd4)
2020-06-23 18:52:01  Imported #2925088 0x8711…ce74 (1 txs, 0.30 Mgas, 9 ms, 0.99 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:52:16  Imported #2925089 0x1b2d…fa54 (2 txs, 0.74 Mgas, 28 ms, 1.79 KiB)
2020-06-23 18:52:18  Imported #2925089 0xa2dd…c1b4 (1 txs, 0.44 Mgas, 42 ms, 1.40 KiB)
2020-06-23 18:52:28    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:52:31  Imported #2925090 0x75a5…65fa (1 txs, 0.05 Mgas, 3 ms, 0.77 KiB)
2020-06-23 18:52:34  Imported #2925090 0x2877…efef (1 txs, 0.05 Mgas, 1 ms, 0.77 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:52:46  Imported #2925091 0x6ae4…0238 (1 txs, 0.05 Mgas, 2 ms, 0.77 KiB)
2020-06-23 18:52:49  Imported #2925091 0x2b12…48ed (1 txs, 0.05 Mgas, 2 ms, 0.77 KiB)
2020-06-23 18:52:58    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:53:02  Imported #2925092 0x5410…6d99 (6 txs, 2.43 Mgas, 79 ms, 6.31 KiB)
2020-06-23 18:53:05  Imported #2925092 0xcfbe…36ba (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:53:17  Reorg to #2925093 0xfc90…333e (0x5410…6d99 #2925091 0x6ae4…0238 0xcfbe…36ba)
2020-06-23 18:53:17  Imported #2925093 0xfc90…333e (6 txs, 2.45 Mgas, 66 ms, 6.31 KiB)
2020-06-23 18:53:20  Imported #2925093 0x1d8a…e54d (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB)
2020-06-23 18:53:28    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:53:31  Reorg to #2925094 0x94a3…d2e0 (0xfc90…333e 0xcfbe…36ba #2925091 0x6ae4…0238 0x5410…6d99 0x1d8a…e54d)
2020-06-23 18:53:31  Imported #2925094 0x94a3…d2e0 (2 txs, 0.61 Mgas, 14 ms, 1.38 KiB) + another 1 block(s) containing 5 tx(s)
2020-06-23 18:53:48  Imported #2925095 0xc355…71ff (2 txs, 0.53 Mgas, 35 ms, 2.22 KiB)
2020-06-23 18:53:58    31/50 peers      6 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:54:02  Imported #2925096 0x3a29…e159 (1 txs, 0.04 Mgas, 4 ms, 0.77 KiB)
2020-06-23 18:54:16  Imported #2925097 0x2648…a325 (0 txs, 0.00 Mgas, 1 ms, 0.59 KiB) + another 1 block(s) containing 1 tx(s)
2020-06-23 18:54:28    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:54:31  Imported #2925098 0xcee2…e063 (0 txs, 0.00 Mgas, 2 ms, 0.59 KiB)
2020-06-23 18:54:34  Imported #2925098 0x0672…09b8 (0 txs, 0.00 Mgas, 0 ms, 0.59 KiB) + another 1 block(s) containing 2 tx(s)
2020-06-23 18:54:48  Imported #2925099 0xc951…6e9d (3 txs, 0.88 Mgas, 33 ms, 2.94 KiB)
2020-06-23 18:54:58    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:55:03  Reorg to #2925100 0x76e0…5cde (0xc951…6e9d #2925098 0xcee2…e063 0xf5dd…7294)
2020-06-23 18:55:03  Imported #2925100 0x76e0…5cde (2 txs, 1.18 Mgas, 6 ms, 6.84 KiB) + another 1 block(s) containing 3 tx(s)
2020-06-23 18:55:03  Taking snapshot at #2925000
2020-06-23 18:55:03  Failed to take snapshot at block #2925000: Snapshot error Snapshots unsupported by consensus engine.
2020-06-23 18:55:03  Taking snapshot at #2925000
2020-06-23 18:55:03  Failed to take snapshot at block #2925000: Snapshot error Snapshots unsupported by consensus engine.
2020-06-23 18:55:16  Imported #2925101 0x893c…2985 (1 txs, 0.12 Mgas, 5 ms, 1.21 KiB) + another 1 block(s) containing 0 tx(s)
2020-06-23 18:55:28    31/50 peers      5 MiB chain  189 MiB db  0 bytes queue   29 MiB sync  RPC:  0 conn,    0 req/s,    0 µs
2020-06-23 18:55:32  Imported #2925102 0x49f1…a75b (3 txs, 4.12 Mgas, 57 ms, 2.52 KiB) + another 1 block(s) containing 1 tx(s)
